dadX,86.4468611145,135.559084395,133.390241637
dam,119.695653851,107.721058135,136.309863889
damX,799.300977382,830.299391921,828.442813998
dapA,934.956051746,1034.84836748,1096.50063201
dapB,114.375847013,142.821178202,118.062224814
dapD,863.138659435,839.982183663,890.484786852
dapE,158.264253425,151.293620977,172.622665648
dapF,283.279714114,306.218288857,258.3865693
dbpA,66.4975854727,65.358844262,67.5162645769
dcd,107.726088466,95.6175684573,139.04700975
dcp,262.000486762,280.800960533,179.739244887
dcrB,265.990341891,234.807699756,281.196118143
dctA,59.8478269254,77.4623339401,52.0057713633
dctR,230.081645735,262.645726016,210.760231314
dcuA,392.335754289,382.470273829,435.571144716
dcuB,50.5381649592,52.045005616,42.8819518259
dcuD,15.9594205134,25.4173283241,20.6198321546
dcuR,49.2082132498,42.3622138735,46.7139560316
ddlA,375.046382066,301.376892986,349.442288283
ddlB,255.350728215,248.121538402,254.189612312
ddpA,18.6193239323,9.68279174252,13.8682056969
ddpB,2.65990341891,13.313838646,11.8609653986
ddpC,15.9594205134,13.313838646,16.7878279489
ddpD,1.32995170945,14.5241876138,13.5032529154
ddpF,41.2285029931,16.9448855494,31.5684155995
ddpX,2.65990341891,4.84139587126,4.74438615946
deaD,1977.63819196,1919.61346295,2174.02371938
dedA,170.23381881,158.555714784,114.777649781
dedD,89.1067645334,98.038266393,83.5741869628
def,329.828023944,355.842596537,269.700105526
degP,198.162804709,191.235136915,255.831899829
degQ,119.695653851,146.452225106,135.397481935
degS,65.1676337632,66.5691932298,89.4134314667
deoA,219.44203206,200.917928657,217.329381381
deoB,655.666192761,610.015879778,818.771565288
deoC,200.822708127,196.076532786,181.564008795
deoD,230.081645735,250.542236338,267.875341619
deoR,134.325122655,128.296990588,107.29611776
der,376.376333775,331.635617181,361.668206463
dfp,180.873432486,164.607459623,153.827597401
dgoA,5.31980683781,9.68279174252,6.93410284844
dgoD,15.9594205134,19.365583485,22.0796432806
dgoK,15.9594205134,13.313838646,23.5394544065
dgoR,47.8782615403,54.4657035516,37.9550892757
dgoT,10.6396136756,13.313838646,15.3280168229
dgsA,113.045895304,105.3003602,76.2751313328
dgt,87.7768128239,91.9865215539,72.9905562993
dhaK,135.655074364,140.400480266,110.763169184
dhaL,47.8782615403,64.1484952942,58.3924450395
dhaM,218.11208035,259.014679112,174.447429555
dhaR,69.1574888916,58.0967504551,55.107870006
diaA,98.4164264996,91.9865215539,121.89422902
dicB,0.0,0.0,0.547429172245
dinB,70.487440601,58.0967504551,48.5387199391
dinD,11.9695653851,19.365583485,12.5908709616
dinF,41.2285029931,33.8897710988,52.7356769263
dinG,103.736233337,121.034896781,129.19328465
dinI,19.9492756418,21.7862814207,18.0651626841
dinJ,19.9492756418,21.7862814207,33.7581322884
djlA,106.396136756,100.458964329,123.171563755
djlC,30.5888893174,35.1001200666,27.3714586123
dkgA,280.619810695,260.22502808,160.396747468
dkgB,15.9594205134,20.5759324528,19.1600210286
dksA,251.360873087,283.221658469,271.524869434
dld,756.742522679,706.843797204,756.912068824
dmlA,81.1270542767,81.0933808436,78.6473244125
dmlR,51.8681166687,58.0967504551,56.3852047412
dmsA,135.655074364,142.821178202,118.609653986
dmsB,34.5787444458,24.2069793563,34.6705142422
dmsC,57.1879235065,47.2036097448,53.64805888
dmsD,54.5280200876,38.7311669701,46.1665268593
dnaA,347.117396167,400.625508347,434.293809981
dnaB,222.101935479,216.652465239,228.277964826
dnaC,73.1473440199,79.8830318758,84.6690453072
dnaE,396.325609417,416.360044928,411.484261138
dnaG,341.79758933,389.732367636,385.390137261
dnaJ,288.599520951,286.852705372,262.036097115
dnaK,3318.22951509,3410.7633913,3395.52067905
dnaN,283.279714114,222.704210078,271.342393043
dnaQ,65.1676337632,70.2002401332,95.4351523614
dnaT,53.1980683781,38.7311669701,63.8667367619
dnaX,408.295174802,436.935977381,472.248899257
dosC,55.857971797,72.6209380689,52.918153317
dosP,71.8173923105,64.1484952942,69.1585520936
dpiA,29.258937608,20.5759324528,23.5394544065
dpiB,62.5077303443,39.9415159379,54.0130116615
dppA,875.10822482,898.078934118,808.552887406
dppB,103.736233337,84.724427747,84.851521698
dppC,73.1473440199,67.7795421976,92.8804828909
dppD,155.604350006,152.503969945,125.726233226
dppF,164.914011972,153.714318912,160.761700249
dps,8587.49818794,8532.96022309,7702.87588266
dsbA,123.685508979,144.03152717,136.49234028
dsbB,63.8376820538,62.9381463263,89.7783842482
dsbC,172.893722229,156.135016848,156.199790481
dsbD,74.4772957294,85.9347767148,99.0846801764
dsdA,34.5787444458,35.1001200666,27.7364113938
dtd,182.203384195,179.131647237,139.776915313
dtpA,594.488414126,571.284712808,860.923611551
dtpB,175.553625648,171.86955343,171.892760085
dtpD,39.8985512836,44.7829118091,40.3272823554
dusA,38.5685995741,48.4139587126,49.6335782836
dusB,679.605323531,710.474844107,664.943967887
dusC,17.2893722229,16.9448855494,19.3424974193
dut,50.5381649592,38.7311669701,50.1810074558
dxr,248.700969668,232.38700182,170.980378131
dxs,332.487927363,286.852705372,328.457503347
eamA,50.5381649592,50.8346566482,32.1158447717
eamB,13.2995170945,18.1552345172,18.6125918563
ebgA,17.2893722229,36.3104690344,35.4004198052
ebgC,1.32995170945,3.63104690344,0.912381953742
ebgR,59.8478269254,56.8864014873,51.6408185818
ecnA,5.31980683781,3.63104690344,2.73714586123
ecnB,30.5888893174,24.2069793563,49.6335782836
eco,57.1879235065,33.8897710988,33.5756558977
ecpD,3.98985512836,4.84139587126,4.56190976871
eda,259.340583343,245.700840466,318.421301856
edd,191.513046161,173.079902397,159.301889123
efeB,15.9594205134,20.5759324528,17.8826862933
efeO,13.2995170945,14.5241876138,12.2259181801
efp,457.503388052,404.25655525,495.788353663
elaA,87.7768128239,68.9898911654,53.4655824893
elaB,300.569086336,324.373523374,372.251837127
elbB,110.385991885,105.3003602,93.7928648447
elfA,10.6396136756,7.26209380689,7.66400841143
elfD,5.31980683781,6.05174483907,7.84648480218
elfG,18.6193239323,21.7862814207,21.1672613268
emrA,85.116909405,77.4623339401,83.9391397443
emrB,63.8376820538,71.410589101,82.1143758368
emrD,9.30966196617,14.5241876138,13.1383001339
emrK,5.31980683781,6.05174483907,3.83200420572
emrY,1.32995170945,2.42069793563,4.56190976871
emtA,33.2487927363,43.5725628413,44.1592865611
endA,7.97971025672,18.1552345172,10.0362014912
eno,7056.72377036,7191.89356675,7822.03296582
entA,22.6091790607,26.6276772919,20.8023085453
entB,7.97971025672,10.8931407103,8.75886675592
entC,10.6396136756,3.63104690344,8.75886675592
entD,3.98985512836,3.63104690344,4.56190976871
entE,13.2995170945,16.9448855494,17.8826862933
entF,33.2487927363,44.7829118091,58.5749214302
entH,6.64975854727,4.84139587126,9.48877231892
entS,5.31980683781,8.4724427747,9.67124870966
envC,207.472466675,233.597350788,232.657398204
envR,1.32995170945,4.84139587126,1.45981112599
envZ,119.695653851,105.3003602,119.339559549
epd,367.066671809,337.68736202,400.170724911
eptA,90.4367162428,78.6726829079,87.4061911685
eptB,188.853142742,186.393741043,169.703043396
era,406.965223093,410.308300089,427.724659914
erfK,202.152659837,214.231767303,181.016579622
erpA,127.675364108,123.455594717,84.4865689165
etk,144.96473633,114.983151942,137.952151406
etp,5.31980683781,7.26209380689,6.56915006694
eutA,5.31980683781,14.5241876138,14.9630640414
eutB,388.34589916,401.835857314,407.28730415
eutC,22.6091790607,36.3104690344,30.6560336457
eutD,1.32995170945,7.26209380689,10.7661070542
eutE,5.31980683781,4.84139587126,7.84648480218
eutG,5.31980683781,8.4724427747,9.30629592817
eutH,22.6091790607,16.9448855494,18.7950682471
eutJ,3.98985512836,6.05174483907,6.0217208947
eutK,9.30966196617,12.1034896781,15.8754459951
eutL,29.258937608,16.9448855494,20.4373557638
eutM,6.64975854727,6.05174483907,4.74438615946
eutN,0.0,1.21034896781,0.912381953742
eutP,3.98985512836,0.0,2.91962225197
eutQ,2.65990341891,9.68279174252,4.37943337796
eutR,34.5787444458,29.0483752275,32.8457503347
eutS,1.32995170945,0.0,1.45981112599
eutT,9.30966196617,4.84139587126,6.0217208947
evgA,375.046382066,341.318408924,297.254040529
evgS,235.401452573,222.704210078,204.373557638
exbB,103.736233337,87.1451256826,97.8073454411
exbD,31.9188410269,42.3622138735,50.728436628
exoX,91.7666679523,94.4072194895,112.405456701
exuR,191.513046161,199.707579689,204.73851042
exuT,31.9188410269,29.0483752275,52.3707241448
fabA,400.315464545,383.680622797,491.226443895
fabB,2123.93288,2018.86207831,1288.10084229
fabD,521.341070106,465.984352609,386.120042824
fabF,1029.38262312,979.172314962,1046.13714816
fabG,958.895182516,940.441147992,1054.89601492
fabH,398.985512836,486.560285061,286.122980693
fabI,585.17875216,597.9123901,716.219833687
fabR,163.584060263,199.707579689,178.09695737
fabZ,566.559428227,574.915759712,398.710913785
fadA,23.9391307702,14.5241876138,17.3352571211
fadB,15.9594205134,18.1552345172,20.8023085453
fadD,67.8275371821,78.6726829079,94.5227704077
fadE,53.1980683781,38.7311669701,55.6552991783
