b1651	195.738292516	176.895190748	99.5337227909
b0212	95.1755000305	78.1095647459	30.6257608587
b2241	0.0	2.29734013959	2.55214673823
b2242	5.38729245456	0.0	2.55214673823
b2243	10.7745849091	2.29734013959	5.10429347646
b3426	26.9364622728	22.9734013959	28.0736141205
b3425	50.2813962425	27.568081675	45.9386412881
b3927	7.18305660608	13.7840408375	0.0
b3926	32.3237547273	36.7574422334	35.7300543352
b2239	39.5068113334	45.9468027917	30.6257608587
b2240	1.79576415152	0.0	7.65644021469
b3925	52.0771603941	55.1361633501	76.5644021469
b0720	2567.94273667	2618.96775913	2830.3307327
b3212	11676.0585132	11569.404943	12783.7030118
b3213	3652.58428419	3537.90381496	3761.86429215
b0655	407.638462395	427.305265963	451.729972667
b0654	86.1966792729	73.5148844668	45.9386412881
b0653	68.2390377577	78.1095647459	68.9079619322
b4077	73.6263302123	52.8388232105	53.5950815028
b3653	17.9576415152	25.2707415355	38.2822010734
b2400	1093.62036828	999.34296072	928.981412715
b0514	23.3449339698	18.3787211167	5.10429347646
b0509	1.79576415152	2.29734013959	10.2085869529
b2551	2716.99116125	2683.29328304	3088.09755326
b3560	567.46147188	576.632375036	653.349564987
b3559	1305.52053815	1254.34771621	1444.51505384
b2053	10.7745849091	16.0813809771	12.7607336911
b0200	107.745849091	119.461687258	122.503043435
b3648	165.21030194	192.976571725	163.337391247
b2029	2794.20901976	3071.54376663	2679.75407514
b3437	12.5703490606	13.7840408375	12.7607336911
b3415	37.7110471819	55.1361633501	76.5644021469
b4476	21.5491698182	16.0813809771	7.65644021469
b3500	263.977330273	280.27549703	224.588912964
b3385	208.308641576	245.815394936	204.171739058
b0755	1276.78831173	1199.21155286	1219.92614087
b3612	928.410066336	856.907872066	1005.54581486
b3779	292.709556698	259.599435773	265.423260776
b3001	39.5068113334	45.9468027917	35.7300543352
b3608	443.553745425	388.25048359	446.62567919
b0238	100.562792485	52.8388232105	132.711630388
b0849	12.5703490606	11.4867006979	7.65644021469
b1064	141.86536797	144.732428794	160.785244508
b3610	61.0559811517	62.0281837688	58.6993749793
b1654	351.969773698	296.356878007	255.214673823
b2688	518.975839789	487.036109592	469.594999834
b2947	335.807896334	261.896775913	260.318967299
b0829	326.829075577	317.032939263	278.183994467
b0830	307.07566991	241.220714657	227.141059702
b0831	86.1966792729	55.1361633501	40.8343478117
b0832	59.2602170001	27.568081675	45.9386412881
b0477	175.984886849	130.948387956	160.785244508
b2988	425.59610391	358.385061775	278.183994467
b2507	1887.34812325	2111.25558828	2049.3738308
b2508	1402.49180234	1424.35088654	1452.17149405
b0104	384.293528425	399.737184288	444.073532452
b2883	16.1618773637	27.568081675	22.9693206441
b2787	14.3661132122	16.0813809771	25.5214673823
b2789	7.18305660608	2.29734013959	0.0
b2788	12.5703490606	4.59468027917	5.10429347646
b2541	14.3661132122	4.59468027917	17.8650271676
b2540	3.59152830304	0.0	5.10429347646
b2542	19.7534056667	13.7840408375	12.7607336911
b2538	21.5491698182	22.9734013959	33.177907597
b2539	5.38729245456	0.0	0.0
b2536	34.1195188789	27.568081675	25.5214673823
b1210	118.520434	135.543068236	119.950896697
b0369	260.38580197	213.652632982	229.693206441
b3805	208.308641576	153.921789352	183.754565152
b3804	96.971264182	73.5148844668	102.085869529
b3997	143.661132122	151.624449213	153.128804294
b2436	37.7110471819	34.4601020938	30.6257608587
b3850	55.6686886971	52.8388232105	58.6993749793
b0475	44.894103788	57.4335034897	56.147228241
b0154	335.807896334	291.762197727	326.674782493
b3867	190.351000061	206.760612563	188.858858629
b3803	307.07566991	300.951558286	219.484619488
b2024	280.139207637	310.140918844	242.453940132
b2022	554.891122819	484.738769453	538.502961766
b2021	452.532566183	390.54782373	441.521385714
b2020	553.095358668	567.443014478	581.889456316
b2025	197.534056667	289.464857588	239.901793394
b2019	545.912302062	535.280252524	581.889456316
b2023	197.534056667	190.679231586	257.766820561
b2026	303.484141607	284.870177309	265.423260776
b2309	700.348019093	670.823320759	594.650190007
b2307	82.6051509699	101.082966142	99.5337227909
b2306	125.703490606	133.245728096	91.8772825762
b2308	163.414537788	144.732428794	142.920217341
b2514	718.305660608	663.93130034	811.582662757
b2552	34.1195188789	29.8654218146	51.0429347646
b0125	206.512877425	227.436673819	214.380326011
b0650	3.59152830304	11.4867006979	7.65644021469
b0972	5.38729245456	2.29734013959	2.55214673823
b0974	10.7745849091	0.0	5.10429347646
b2996	12.5703490606	13.7840408375	10.2085869529
b2995	8.9788207576	6.89202041876	10.2085869529
b2994	61.0559811517	64.3255239084	51.0429347646
b2997	14.3661132122	9.18936055835	7.65644021469
b2724	1.79576415152	0.0	5.10429347646
b2723	3.59152830304	2.29734013959	0.0
b2722	0.0	0.0	5.10429347646
b2721	7.18305660608	2.29734013959	2.55214673823
b2720	1.79576415152	2.29734013959	10.2085869529
b2719	5.38729245456	6.89202041876	5.10429347646
b2481	0.0	0.0	2.55214673823
b2482	7.18305660608	2.29734013959	5.10429347646
b2484	5.38729245456	2.29734013959	2.55214673823
b2485	1.79576415152	0.0	2.55214673823
b2486	12.5703490606	2.29734013959	0.0
b2487	10.7745849091	4.59468027917	10.2085869529
b2488	1.79576415152	0.0	12.7607336911
b2490	1.79576415152	0.0	2.55214673823
b0508	1.79576415152	2.29734013959	2.55214673823
b0828	289.118028395	266.491456192	290.944728158
b1136	7971.39706859	7799.4697739	7549.25005168
b2889	26.9364622728	22.9734013959	10.2085869529
b0026	1896.326944	1938.95507781	2115.72964599
b3772	301.688377455	342.303680798	352.196249876
b3671	908.656660669	916.638715695	1023.41084203
b3774	5419.61620929	5221.85413728	5599.40994367
b3771	657.249679456	606.497796851	701.840353013
b3770	384.293528425	383.655803311	393.030597687
b0078	281.934971789	264.194116052	229.693206441
b0077	897.88207576	792.582348157	745.226847563
b3670	82.6051509699	85.0015851647	91.8772825762
b2528	197.534056667	199.868592144	122.503043435
b2530	592.602170001	574.335034897	635.484537819
b2529	161.618773637	160.813809771	142.920217341
b0421	222.674754788	190.679231586	216.932472749
b3187	351.969773698	362.979742055	326.674782493
b2747	93.379735879	80.4069048855	91.8772825762
b1208	107.745849091	117.164347119	155.680951032
b2746	84.4009151214	82.7042450251	74.0122554086
b2515	447.145273728	425.007925823	459.386412881
b0029	233.449339698	252.707415355	239.901793394
b0174	398.659641637	362.979742055	341.987662923
b1732	501.018198274	454.873347638	451.729972667
b3942	820.664217244	822.447769972	923.877119239
b3137	1.79576415152	0.0	0.0
b3132	3.59152830304	0.0	7.65644021469
b3617	46.6898679395	57.4335034897	53.5950815028
b1250	53.8729245456	45.9468027917	35.7300543352
b3526	89.788207576	78.1095647459	71.4601086704
b3909	17.9576415152	18.3787211167	5.10429347646
b0698	3.59152830304	0.0	2.55214673823
b0697	0.0	16.0813809771	5.10429347646
b0696	8.9788207576	2.29734013959	7.65644021469
b1215	373.518943516	379.061123032	390.478450949
b0918	190.351000061	204.463272423	206.723885797
b3198	105.95008494	112.56966684	102.085869529
b3197	231.653575546	188.381891446	186.306711891
b3350	61.0559811517	82.7042450251	63.8036684557
b0047	53.8729245456	75.8122246064	58.6993749793
b2587	2379.38750076	2343.28694238	2138.69896664
b3747	114.928905697	121.759027398	99.5337227909
b0343	3.59152830304	2.29734013959	2.55214673823
b0344	16.1618773637	0.0	12.7607336911
b4036	287.322264243	300.951558286	234.797499917
b1192	70.0348019093	64.3255239084	48.4907880263
b0186	138.273839667	126.353707677	102.085869529
b1380	59.2602170001	82.7042450251	74.0122554086
b0074	1140.31023621	1059.07380435	1207.16540718
b0073	1012.81098146	935.017436812	1105.07953765
b0072	1450.97743443	1309.48387956	1255.65619521
b0071	809.889632335	806.366388995	683.975325845
b0642	1564.11057597	1686.24766246	1681.86470049
b2411	262.181566122	186.084551306	242.453940132
b0628	260.38580197	202.165932284	265.423260776
b0630	113.133141546	87.2989253043	84.2208423616
b3454	547.708066213	466.360048336	456.834266143
b3455	420.208811456	425.007925823	523.190081337
b3457	432.779160516	418.115905405	507.877200908
b3460	4211.06693531	4169.67235335	3766.96858563
b3458	960.733821063	1079.74986561	1046.38016267
