	EX_mn2_e	EX_ca2_e	EX_adocbl_e	EX_h2o_e	EX_co2_e	EX_h_e	EX_zn2_e	EX_so4_e	EX_cu2_e	EX_mg2_e	EX_glyclt_e	EX_cl_e	EX_o2_e	EX_k_e	EX_for_e	EX_glyc_e	EX_nh4_e	EX_mobd_e	EX_cobalt2_e	EX_ni2_e	EX_ac_e
37	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	699.0430904667844	690.4770889084807	752.1742560466341	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-414.79128058117294	-5.321479772950056	778.4952671310847	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	460.2318087767808
38	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	621.8300923163104	690.4770889084799	999.9999999999982	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-418.83796795666683	-5.321479772950056	941.014638182992	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	545.5381816782285
39	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	728.7788201546657	527.8588218056515	1000.0	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-417.74038028402265	-5.321479772950056	779.1280961952513	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	544.8064565631324
40	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	589.6063598220679	690.4770889084975	999.9999999999994	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-394.67016858576915	-5.321479772950056	957.1265044302367	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	529.4263154309108
41	-0.02301893309265779	-0.17323671227177329	-0.007801249361136797	770.6643384044351	842.8779061147206	927.0261244483305	-0.01133455064143618	-8.815166895875564	-0.023578663988587323	-0.28871619272581484	0.03120499744543265	-0.1732367122716596	-446.5489005308292	-6.496026878381031	996.075096991831	0.22438212288216164	-367.50405356116255	-0.004792695795799773	-0.0008395963438942999	-0.010739836564539473	524.8948796225825
42	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	490.4954462577909	690.4770889085023	980.2055955714355	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-315.3883823053741	-5.321479772950056	996.7847589980979	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	469.9736564344429
43	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	504.3742111959801	690.4770889084853	994.084360509893	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-329.2671472438341	-5.321479772950056	996.7847589980979	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	483.85242137295427
44	-0.019053267384492756	-0.14339176305122692	-0.0064572623506364835	526.0191125816532	697.6682217623643	999.9999999999995	-0.009381852025285298	-7.296503761894769	-0.019516568718927374	-0.23897661964065264	0.025829049403277064	-0.14339176305099954	-343.88099044430373	-5.37690155108146	996.7512731293233	0.1857259224984773	-304.1910313206855	-0.003967017677268814	-0.0006949520019361444	-0.008889594357128772	494.8688632644501
45	-0.019395373921838654	-0.1459664007001038	-0.006573204231813179	553.4191959393706	710.1950422161301	999.9999999999975	-0.009550305700145145	-7.427514448227271	-0.019866993956270562	-0.24326750908278427	0.026292816928082274	-0.14596640069999012	-359.0331004614967	-5.473445263733083	996.6929413651078	0.18906068135947862	-309.6528630540778	-0.004038246545974289	-0.0007074300518752352	-0.009049209413319659	503.75436672426684
46	-0.01993394642045132	-0.15001960892652733	-0.006755729561973567	662.329143458252	729.9158024294616	999.9999999999982	-0.00981549945322513	-7.633762341704028	-0.020418662442807545	-0.2500225832935712	0.027022918248396918	-0.15001960892641364	-432.2176563604146	-5.625432387228216	963.7138793198937	0.1943105354716863	-318.2513317824919	-0.00415038094160991	-0.000727074033648023	-0.009300488679514274	550.6298949170191
47	-0.02118386913082304	-0.15942632209021212	-0.0071793355868976505	698.1590230904678	775.6838765913864	999.9999999999984	-0.010430962915506825	-8.11242385283549	-0.021698978410427117	-0.2656998053735151	0.028717342348131527	-0.15942632209009844	-439.36807108154346	-5.978165135080303	995.6403811827458	0.2064944325295528	-338.20671637162445	-0.004410623207945719	-0.0007726639196334872	-0.009883659305728543	550.9544060143563
48	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	767.4988984387537	648.4011496788862	593.5029379025499	-0.0092851496926869	-7.221295910536924	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-405.42733740947006	-5.321479772950056	636.8810779199134	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	401.0987406143187
49	-0.020614003862647223	-0.15513760961664502	-0.006986204956433539	894.8613136560887	398.85527743119746	999.9999999999995	-0.010150360564693983	-7.894192302908323	-0.021115256236271307	-0.25855223993642085	0.027944819826466415	-0.15513760961619028	-417.9054488211998	-5.817347077886211	637.2575054591899	0.20093954525077606	-329.1086493513943	-0.004291973448630415	-0.0007518785603224387	-0.009617779917675762	538.6713865927833
50	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	818.0786539675621	340.23327253420496	999.9999999999955	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-390.9024810077824	-5.321479772950056	609.3944797745957	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	526.9145237122598
51	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	830.2129393142832	479.4572028306975	734.289560276204	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-403.18755023535175	-5.321479772950056	563.2880707702276	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	446.5344232894301
52	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	741.7233491854242	390.05341258048054	999.9999999999986	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-358.5460724444898	-5.321479772950056	680.785558863105	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	505.34358467010844
53	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	701.9194629749413	572.7377477263017	999.9999999999974	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-420.0353253595073	-5.321479772950056	822.4770587322392	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	546.3364199467771
54	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	659.0273689807198	481.78340743009994	999.9999999999941	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-342.3890847154562	-5.32147977295017	783.2868788653702	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	494.57225951735217
55	-0.02235920688940496	-0.16827172114938094	-0.007577664340942647	841.512231385127	635.4892601718996	1000.0	-0.011009700656813948	-8.562522841352688	-0.02290289581083016	-0.280441541729715	0.030310657364459342	-0.16827172114926725	-436.72200928357165	-6.309849737524928	848.6766749134572	0.2179512963355137	-356.9713302170311	-0.0046553363887369414	-0.0008155333819104271	-0.010432031177856516	545.0130200202685
56	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	772.5439720561642	454.73223888164364	999.9999999999999	-0.0092851496926869	-7.221295910535787	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-414.0009527481295	-5.32147977295017	708.4944649618435	0.18381157447197438	-301.05561816742284	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	542.3135048725362
57	-0.023224863713380728	-0.17478651232318043	-0.007871040437748889	778.8368303660569	850.4184106936909	918.7051690274433	-0.011435951129328714	-8.89402862171039	-0.023789602040778846	-0.29129908848995	0.0314841617519717	-0.17478651232306675	-447.3487395996565	-6.554141250661132	996.0399842561957	0.22638947698715128	-370.79179663585194	-0.004835571928083482	-0.0008471074910403331	-0.010835916656560585	521.9225423745759
58	-0.021408043534052013	-0.1611134218553616	-0.0072553095868670425	706.7351280552721	783.8924087140346	992.1166882424873	-0.010541346664240336	-8.19827208791969	-0.021928603863216267	-0.2685115247520571	0.029021238347693507	-0.1611134218552479	-440.29216998703896	-6.041427969369806	996.3497659023863	0.20867962192687628	-341.78572681548917	-0.004457297817793915	-0.0007808404935758517	-0.009988251314439367	548.1459484574173
59	-0.019578137289386177	-0.1473418478063877	-0.00663514379255048	756.331052194153	716.8872378924516	617.9281337836625	-0.009640298604495001	-7.497504207552083	-0.020054201417792683	-0.2455598283412428	0.026540575171060704	-0.14734184780616033	-412.8152812149117	-5.525021752656585	711.488882524867	0.19084220755871684	-312.5707341011241	-0.004076299101143377	-0.0007140961929508194	-0.00913448046776466	411.602293917126
60	-0.02222350398301387	-0.16725044334941686	-0.0075316738423225615	772.6569371302413	813.7518984202733	836.1143805029029	-0.010942880380753195	-8.510555021519053	-0.022763893137721425	-0.27873948080821265	0.030126695369987792	-0.16725044334918948	-437.8661487622189	-6.271553882380317	917.9046976024628	0.216628502351341	-354.80479330779394	-0.004627082136266836	-0.0008105837318908016	-0.010368716903940367	491.62955041467984
61	-0.02266004949217404	-0.17053581319885325	-0.0076796216363845815	775.3510784632028	829.7367645790011	872.1200603088715	-0.01115783592013031	-8.677731384757408	-0.023211053734939924	-0.2842148760763621	0.03071848654646297	-0.1705358131985122	-442.0001101339617	-6.394748617304003	951.9679892000033	0.22088382590027322	-361.77437106791945	-0.004717973830338451	-0.0008265063644330439	-0.010572393911957079	504.8358629872024
62	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	747.2497586623106	690.4770889085252	575.4164726647588	-0.0092851496926869	-7.221295910546473	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-406.75683588199456	-5.321479772950056	666.0130413424172	0.18381157447197438	-301.055618167567	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	395.9562511831897
63	-0.01885687807953218	-0.14191376937731093	-0.006390704881027887	806.4984344035352	543.3411752439541	681.052916599811	-0.0092851496926869	-7.221295910544654	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-404.03449683941517	-5.321479772951079	591.1163163296275	0.18381157447242913	-301.05561816756426	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	429.35350646644076
64	-0.02058211721873704	-0.15489763596792727	-0.0069753983887039794	648.4681403663024	753.6496932699592	1000.0	-0.010134659542359259	-7.881981220536204	-0.0210825942331212	-0.2581523000086463	0.027901593555669933	-0.15489763596781359	-411.5946946789704	-5.808348550660753	996.4905926151703	0.2006287231620263	-328.59956967974244	-0.004285334436076482	-0.0007507155215762396	-0.009602902714505035	534.5775475711946
65	-0.01974968976855962	-0.14863292360735159	-0.00669328391848012	581.7971503916431	723.168927573585	1000.0	-0.009724771253900144	-7.563200724834132	-0.02022992538593371	-0.24771153443703042	0.02677313567484526	-0.1486329236072379	-374.7259683373893	-5.573434488017824	996.6325278208504	0.19251445315398996	-315.3096200111389	-0.004112017474540153	-0.000720353426231668	-0.009214520910290958	512.9569815182986
66	-0.023414456956288632	-0.1762133599502249	-0.007935294682738459	792.6413499032775	823.325047553761	962.705600546597	-0.011529307072692063	-8.966633901526734	-0.023983805453667628	-0.29367707182348113	0.031741178731839355	-0.17621335995011123	-448.69290333426545	-6.607645155324917	996.0076571675759	0.22823757890171237	-373.8187086567542	-0.004875046509141612	-0.000854022746125338	-0.010924374294177142	536.8116162933688
67	-0.01885687807953218	-0.14191376937719724	-0.006390704881027887	635.089161986954	690.4770889084447	741.9678003247791	-0.0092851496926869	-7.221295910535559	-0.019315403990390223	-0.23651339633886437	0.025562819525310393	-0.14191376937696987	-364.27422029041986	-5.321479772950056	805.3690035102139	0.18381157447197438	-301.05561816744705	-0.0039261281107201285	-0.0006877888661165343	-0.008797965912435757	423.1516166755294
