gene	5FU_6	5FU_6	5FU_6	5FU_6	5FU_6	5FU_6
ENSRNOG00000012726	847.99995	760.9998	923.99988	949.00055	932.9997	934.00033
ENSRNOG00000012727	0	0	0	0	2	1
ENSRNOG00000012728	1	0	0	0	0	0
ENSRNOG00000012729	268.7954	253.8794	287.0694	296.3546	330.2664	302.556
ENSRNOG00000012730	127	213	233	219	188	238
ENSRNOG00000012733	687.264	844.949	664.44	626.948	537.588	1075.78
ENSRNOG00000012734	658.278	708.283	614.158	611.317	652.769	707.118
ENSRNOG00000012735	56	53	70	88	90	96
ENSRNOG00000012736	674	565	611	585	568	514
ENSRNOG00000012738	3226	3503	2887	2932	3491	2833
ENSRNOG00000012739	529.0002	457.0003	453.0005	478.0004	494.9998	516.0001
ENSRNOG00000012742	214	142	185	172	192	193
ENSRNOG00000012747	14	10	11	17	13	18
ENSRNOG00000012748	1033	1037	877	1088	1140	963
ENSRNOG00000012749	89	74	68	103	83	58
ENSRNOG00000012750	4	4	0	1	7	5
ENSRNOG00000012751	2256	2359	2481	2646	2604	2453
ENSRNOG00000012752	12	11	20	12	15	11
ENSRNOG00000012756	57.6922	47.3799	70.3147	57.7628	68.5904	73.7893
ENSRNOG00000012757	141.000245388	151.00013083	132.999708	134.000044302	161.999791914	166.00016
ENSRNOG00000012758	1	0	1	0	0	0
ENSRNOG00000012759	5	4	2	6	1	2
ENSRNOG00000012760	2299.652	2169.065	2391.7	2299.732	2708.05	2474.6
ENSRNOG00000012761	3	1	6	3	0	0
ENSRNOG00000012762	643	625	701	735	668.995	628
ENSRNOG00000012763	712.897	522.135	583.26	622.433	655.845	681.78
ENSRNOG00000012764	1105.0006	1041.9993	1265	1336	1274.9998	1329.00048
ENSRNOG00000012767	97	129	138	128	126	160
ENSRNOG00000012770	20	20	31	18	21	28
ENSRNOG00000012771	1599.22	1384.2	1526.75	1384.62	1501.55	1348.58
ENSRNOG00000012772	3498	3533	3407	3807	3575	3560
ENSRNOG00000012775	496	576	622	637	674	580
ENSRNOG00000012778	668	719	643	674	694	662
ENSRNOG00000012779	108	128	147	171	164	158
ENSRNOG00000012782	905.9997	935	1191.9975	1027.9999	1145.003	1160.9992
ENSRNOG00000012785	558	678	686	764	786	718
ENSRNOG00000012786	1602.679	1708.953	1699	1942.888	1884.96	1908.756
ENSRNOG00000012787	678.804	798.742	907.792	856.825	1006.07	823.63
ENSRNOG00000012788	970	938	939	902	981	835
ENSRNOG00000012789	1	0	1	0	2	1
ENSRNOG00000012790	0	0	0	0	0	0
ENSRNOG00000012791	815	928	1129	1193	1118	1115
ENSRNOG00000012794	286	406.99949	404.9996	373.99996	446.99975	382.99998
ENSRNOG00000012795	84	115	156	119	147	137
ENSRNOG00000012798	282	296	351	318	297	347
ENSRNOG00000012799	1194	1153	1239	1361	1183	1332
ENSRNOG00000012801	63.36523	38.37679	45.13734	32.26776	54.74539	35.03169
ENSRNOG00000012802	165	232	297	326	253	267
ENSRNOG00000012803	626.0002	712	726	651	709	703
ENSRNOG00000012804	129	98	122	117	101	84
ENSRNOG00000012806	3283	2537	2912	3055	2499	3432
ENSRNOG00000012807	115	105	89	124	96	108
ENSRNOG00000012808	2044.003	1922.9978	2266.9978	2104.87348	2234.9995	2435.001
ENSRNOG00000012810	120	110	113	129	87	149
ENSRNOG00000012811	3.000004	1	4.999995	3.000001	8	4.000002
ENSRNOG00000012812	981	1066	1089	1068	1227	1076
ENSRNOG00000012815	65	74	88	124	90	90
ENSRNOG00000012817	96.9181	251.987	235	192.967	266	175
ENSRNOG00000012818	336.645	305.695	375.386	412.679	380.426	379.471
ENSRNOG00000012819	2	3	2	2	4	7
ENSRNOG00000012820	1177	1452.997	1649.004	1553	1529	1501
ENSRNOG00000012821	1	0	0	0	2	1
ENSRNOG00000012822	1.00007	1	1	3	1	1
ENSRNOG00000012826	828.831	712.18	1113.57	1100.15	975.218	1075.82
ENSRNOG00000012827	2394	2421	1902	1826	2347	1879
ENSRNOG00000012828	702.056	639.03	571.989	610.912	686.043	612.695
ENSRNOG00000012830	220	221	243	319	255	296
ENSRNOG00000012831	1116	1070	1083	1609	1107	1540
ENSRNOG00000012832	606.9998	642.9998	670.9998	594	691	616.99995
ENSRNOG00000012835	448	359	449	575	421	649
ENSRNOG00000012838	0	0	0	0	0	0
ENSRNOG00000012840	52574	52436	53676	59973	58891	56771
ENSRNOG00000012841	535	494	502	553	571	541
ENSRNOG00000012843	6	10	11	16	12	10
ENSRNOG00000012844	1555.002	1392.0015	1720.001	1629	1810.998	1703.995
ENSRNOG00000012847	7	2	6	5	4	4
ENSRNOG00000012850	595.9996	604.999754	787	774	687.9996	762.00027
ENSRNOG00000012851	3	3	4	0	1	4
ENSRNOG00000012852	277.9999	404.9999	417.9999	428.0004	435.0003	471.9998
ENSRNOG00000012853	538	467	473	500	465	542
ENSRNOG00000012858	1	2	0	0	0	6
ENSRNOG00000012860	696	797	790	761	841	769
ENSRNOG00000012862	495.219	491.405	507.508	662.234	581.775	666.728
ENSRNOG00000012864	1070.9966	845.9999	1130.99999	1073	1033.0002	1129.9958
ENSRNOG00000012865	1499.57	1712.43	1590.39	1485.01	1802.45	1741.7
ENSRNOG00000012866	152.499	130.051	151.486	142.641	184.731	177.629
ENSRNOG00000012868	857	1070	1088	1324.998	1173	1189
ENSRNOG00000012872	323	311	287	303	329	368
ENSRNOG00000012873	3699	3190.99833	3257	3107.99898	3459	3186
ENSRNOG00000012874	931.0005	974	1513.0036	1215.9997	1137.0049	1048
ENSRNOG00000012876	5	6	4	6	9	7
ENSRNOG00000012877	8	4	5	11	3	2
ENSRNOG00000012878	84.13	78.2923	85.1793	102.2276	83.8011	106.4253
ENSRNOG00000012879	21772	15089	13467	13650	15332	12591
ENSRNOG00000012880	616.701	632.297	835.843	827.21	776.932	847.753
ENSRNOG00000012881	54	70	65	87	64	88
ENSRNOG00000012886	137	111	123	109	129	123
ENSRNOG00000012891	5.999998	0	1	2	0	2
ENSRNOG00000012892	65	62	81	74	62	69
ENSRNOG00000012898	0	0	0	0	0	0
ENSRNOG00000012899	464	529	525	532	492	600
ENSRNOG00000012906	2	0	0	0	1	0
ENSRNOG00000012911	331	412	453	422	373	442
ENSRNOG00000012912	2	0	2	2	1	2
ENSRNOG00000012916	0	0	0	0	0	0
ENSRNOG00000012918	777	984	1019	986	1053	1022
ENSRNOG00000012920	2	2	3	0	1	1
ENSRNOG00000012923	953	882	1092	1226	1036	1105
ENSRNOG00000012924	244	221	280	228	255	261
ENSRNOG00000012927	403	391	379	398	365	372
ENSRNOG00000012928	460	540	544	502	597	573
ENSRNOG00000012929	1088	1063	1086	994	911	1286
ENSRNOG00000012932	8	5	11	7	5	6
ENSRNOG00000012933	1781.38	1771.27	1847.26	1912	1891.91	2068
ENSRNOG00000012934	3060	3495	4091	4794	3949	4715
ENSRNOG00000012937	209	247	234	264	289	261
ENSRNOG00000012939	386.99964	445.00017	488.99985	577.00031	511.00028	562.99984
ENSRNOG00000012940	1193	1451	1180	1194	1298	1251
ENSRNOG00000012942	225.4015	331.6995	432.3729	418.3445	344.5106	428.5187
ENSRNOG00000012944	447.4292	473.5232	563.5793	591.6848	598.9056	543.3639
ENSRNOG00000012946	202	244	277	317	283	357
ENSRNOG00000012947	1133	1123	1161	1237	1141	1157
ENSRNOG00000012950	75	80	84	102	81	89
ENSRNOG00000012951	769	734	799	837	670	900
ENSRNOG00000012952	939	951	1128	1153	1076	1161
ENSRNOG00000012953	536	557	622	588	653	596
ENSRNOG00000012954	443.9996	362.0002	435.9995	404.9998	473.0005	407.9999
ENSRNOG00000012955	0	0	0	0	0	0
ENSRNOG00000012956	21288	13118	12813	19243	14979	18156
ENSRNOG00000012957	2038.004	2055.0039	2040.0019	1878.0042	2089.004	2126.996
ENSRNOG00000012959	856.119	787.76	925.014	901.887	861.207	944.467
ENSRNOG00000012960	902	516	496	420	572	398
ENSRNOG00000012961	14.2819	6.13296	8.22948	9.14644	7.52903	38.3444
ENSRNOG00000012962	119	112	106	66	108	84
ENSRNOG00000012964	0	1	0	0	1	2
ENSRNOG00000012965	96.3396	93.5555	118.524	122.34	106.716	128.248
ENSRNOG00000012966	5727	5645	5716	5477	5628	5241
ENSRNOG00000012972	16.00001	11	21.99996	23.00005	16.00002	30.00003
ENSRNOG00000012973	0	0	0	0	0	0
ENSRNOG00000012975	752.0002	928.0005	1042.0002	1061.0003	946.0002	967.0621
ENSRNOG00000012980	119	155	133	134	146	142
ENSRNOG00000012982	219	295	276	364	277	384
ENSRNOG00000012985	1778	1897	1563	1761	1837	1566
ENSRNOG00000012987	0	0	0	0	0	0
ENSRNOG00000012988	33	22	34	20	31	34
ENSRNOG00000012989	944	1287	1321	1769	1432	1773
ENSRNOG00000012991	748	1001	1349	1285	1316	1245
ENSRNOG00000012993	0	0	0	0	0	0
ENSRNOG00000012994	265	243	222	229	228	233
ENSRNOG00000012995	1.999998	1	1	3	0	1
ENSRNOG00000012999	5754	4189	4086	4273	4710	3995
ENSRNOG00000013000	24076	23416	22088	23370	24609	21435
ENSRNOG00000013002	1245	1220	1154	1074	1127	1397
ENSRNOG00000013003	0	0	0	0	0	0
ENSRNOG00000013004	128.052	103.721	97.2414	87.9763	145.544	183.407
ENSRNOG00000013005	625	630	625	706	689	680
ENSRNOG00000013007	0	0	1	0	0	0
ENSRNOG00000013009	76512.2	52341	46385.5	38456.3	53559.2	38627.6
ENSRNOG00000013011	970.1	1256.341	1283.45	1405.092	1328.31	1349.976
ENSRNOG00000013013	313	274	392	333	332	320
ENSRNOG00000013014	404	487	481	472	542	467
ENSRNOG00000013017	33	67	63	83	79	98
ENSRNOG00000013018	130	129	183.9997	188	160	281
ENSRNOG00000013023	2680	2954	2952	2849	3254	2785
ENSRNOG00000013024	81.1265	115.377	125.117	93.1325	102.206	85.0724
ENSRNOG00000013027	120.80815	95.58188	108.517	115.84512	140.69012	143.0473
ENSRNOG00000013030	505	460	553	545	571	592
ENSRNOG00000013034	14	5	13	33	8	26
ENSRNOG00000013035	744	724	726	742	786	706
ENSRNOG00000013036	1	3	5	7	1	0
ENSRNOG00000013038	13.0353	5	10	8.02013	1	12
ENSRNOG00000013039	4225.001	4295.003	4896	5044.995	4781.998	4852.997
ENSRNOG00000013040	243	247	248	228	234	278
ENSRNOG00000013042	1	2	0	1	0	2
ENSRNOG00000013045	147.28	257.374	311.964	318.903	287.373	370.743
ENSRNOG00000013046	184	131	172	169	132	137
ENSRNOG00000013048	168.0001	172.99984	188.0005	221	145.99971	232
ENSRNOG00000013050	0	0	0	0	0	0
ENSRNOG00000013053	9	1	2	2	3	1
ENSRNOG00000013055	839	780	847	905	749	1031
ENSRNOG00000013057	905	635	601	1114	740	1004
ENSRNOG00000013059	96	77	97.5352	100	107	105
ENSRNOG00000013061	752	841	823	778	841	785
ENSRNOG00000013062	1	0	0	3	0	0
ENSRNOG00000013064	654.014	414.014	501.245	620.142	495.193	666.027
ENSRNOG00000013067	29	15.0002	17.0001	25	24.0001	24.0001
ENSRNOG00000013069	93	65	54	87	80	93
ENSRNOG00000013072	285	238	355	365	281	391
ENSRNOG00000013073	0	0	0	0	0	0
ENSRNOG00000013074	35	68	79	69	69	53
ENSRNOG00000013076	842.4562	849.217	999.52	945.2727	991.032	960.7057
ENSRNOG00000013077	0	0	0	0	0	0
ENSRNOG00000013078	339	259	300	230	214	344
ENSRNOG00000013085	0	0	0	0	1	0
ENSRNOG00000013089	290	364	469	407	406	478
ENSRNOG00000013090	1396	1275	1304	1650	1344	1493
ENSRNOG00000013092	131.9381	144.2024	161.6787	134.6139	139.3759	146.4316
ENSRNOG00000013097	92	64	66	37	88	79
ENSRNOG00000013101	6	0	1	2	2	1
ENSRNOG00000013102	31	32	42	19	27	19
ENSRNOG00000013103	4	0	1	0	0	0
ENSRNOG00000013110	724.967	976.29	755.146	836.545	982.639	761.151
ENSRNOG00000013111	658	715	710	688	773	766
ENSRNOG00000013112	9.188202	17.45838	3.212766	19.454835	9.596571	13.60863
ENSRNOG00000013116	0	0	0	0	0	0
ENSRNOG00000013118	1000	976	863	930	1017	874
ENSRNOG00000013121	1278	1133	1179	1215	1164	1335
ENSRNOG00000013123	15.99999	7	14.00005	11	5	9
ENSRNOG00000013128	1796.21	1144.91	1211.31	1127.39	1305.6	1034.34
ENSRNOG00000013132	0	0	0	0	0	0
ENSRNOG00000013133	0	1	0	0	0	0
ENSRNOG00000013135	752.9998	785	806	758.00016	738	861
ENSRNOG00000013136	870	848	1022	955	950	1032
ENSRNOG00000013137	5	0	3	1	3	0
ENSRNOG00000013140	709	1110	1820	1955	1498	1618
ENSRNOG00000013141	8707.27	1741.99	1746.36	1369.94	1922.39	1432.31
ENSRNOG00000013147	12	36.99996	26.99995	33.99999	25.00003	32.99996
ENSRNOG00000013148	80	95	108	136	109	154
ENSRNOG00000013149	217	210	197	265	215	254
ENSRNOG00000013152	584	559	608	722	629	736
ENSRNOG00000013160	748.401	868.41	1134.43	1257.54	1025.89	1142.77
ENSRNOG00000013162	47	48	41	45	71	35
ENSRNOG00000013164	0	0	0	0	0	0
ENSRNOG00000013165	731	779	778	770	785	841
ENSRNOG00000013166	83.4158	118.4477	126.4294	131.7516	154.7623	120.39
ENSRNOG00000013167	1005.29	1000.19	974.219	1360.99	1306.23	1254.48
ENSRNOG00000013169	633	673	754	907	695	864
ENSRNOG00000013170	69.5484	70.3568	57.7752	69.8288	87.2607	93.2091
ENSRNOG00000013171	29.004	11.0142	20.0238	25.0322	44.0629	31.0244
ENSRNOG00000013172	48	58	46	57	60	52
ENSRNOG00000013176	533.13228	622.71324	580.3737	559.13596	518.87621	726.2875
ENSRNOG00000013177	479.902	304.829	392.419	429.309	458.721	549.87
ENSRNOG00000013178	430.0909	431.834	642.0311	655.2334	482.1237	672.1342
ENSRNOG00000013179	1033	634.9998	733.0002	855	784.9996	805
ENSRNOG00000013180	819	974	1082	1023	1048	1073
ENSRNOG00000013186	5375.44	4400.94	4718.24	5083.74	4831.45	4966.21
ENSRNOG00000013190	1075.32809	1203.3819	1157.74755	1087.10706	1246.40557	1020.54134
ENSRNOG00000013191	3	0	1	2.00037	1	4.0007
ENSRNOG00000013192	0	0	0	0	0	0
ENSRNOG00000013194	323	453	498	541	493	484
ENSRNOG00000013195	648.893	803.768	688.613	748	849	718.761
ENSRNOG00000013196	92	118	105	142	112	142
ENSRNOG00000013198	0	0	0	0	0	0
ENSRNOG00000013200	0	0	0	0	1.00239	0
ENSRNOG00000013201	1034	888	892	1005	1043	989
ENSRNOG00000013202	161	172	155	139	186	186
ENSRNOG00000013203	0	0	0	0	0	0
ENSRNOG00000013208	0	0	0	0	0	0
ENSRNOG00000013209	0	1	0	0	1	0
ENSRNOG00000013211	5449	4312	3796	3882	4583	3796
ENSRNOG00000013213	108.45	96.2873	108.314	109.406	100.359	176.916
ENSRNOG00000013215	125	147	168	216	171	190.9998
ENSRNOG00000013216	328	335	365	353	356	324
ENSRNOG00000013217	240	307	347	233	298	313
ENSRNOG00000013218	495	489	552	547	572	504
ENSRNOG00000013220	25	28	47	38	35	42
ENSRNOG00000013222	2	1	0	0	1	3
ENSRNOG00000013223	126	100	106	114	102	93
ENSRNOG00000013225	0	0	0	0	1	0
ENSRNOG00000013228	5	7	0	3	1	5
ENSRNOG00000013229	240	262	211	302	261	263
ENSRNOG00000013231	35	40	42	40	50	51
ENSRNOG00000013232	17	12	24	10	6	13
ENSRNOG00000013234	694.9996	676.0001	714.0002	760.0005	714.0002	712
ENSRNOG00000013236	920	904	954	1003	876	1114
ENSRNOG00000013237	1	1	1	1	1	0
ENSRNOG00000013238	34	38.4346	35	42	34	42
ENSRNOG00000013239	414.0002	369.9996	461.0004	446.9993	421	501
ENSRNOG00000013240	35	36	48	31	35	31
ENSRNOG00000013241	0	0	0	0	0	0
ENSRNOG00000013243	0	0	2	1	0	0
ENSRNOG00000013245	0	0	0	0	0	0
ENSRNOG00000013247	0	0	0	0	0	0
ENSRNOG00000013248	591	672	834	822	825	961
ENSRNOG00000013250	434.643	626.719	329.092	293.134	595.079	293.743
ENSRNOG00000013251	248	272	309	246	267	280
ENSRNOG00000013252	140	223.0003	208.0003	192.0004	201.0002	215.9997
ENSRNOG00000013253	1045	869	861	913	931	909
ENSRNOG00000013254	1241	1337	1159	1237	1426	1189
ENSRNOG00000013255	1505.997	1761.0048	1461.9976	1626.9988	1887.996	1717.0017
ENSRNOG00000013256	1106	1033	1201	1082	1237	1057
ENSRNOG00000013257	70	78	120	59	91	81
ENSRNOG00000013260	94	94	97	70	103	87
ENSRNOG00000013261	1	5	1	6	6	3
ENSRNOG00000013262	122.99998	75	66	59	76	87.00001
ENSRNOG00000013263	5	4	4	2	5	10
ENSRNOG00000013265	800	832	1078	991	1065	991
ENSRNOG00000013267	128	121	187	227	148	169
ENSRNOG00000013269	3.5329	14.4872	11.3302	7.32753	21.6397	15.8304
ENSRNOG00000013271	1528	1288	1449	1512	1397	1594
ENSRNOG00000013279	11.2487	5.07677	14.4357	18.4814	21.7803	19.4312
ENSRNOG00000013280	1	0	0	0	0	0
ENSRNOG00000013281	784	690	919	838	858.9998	1185.0046
ENSRNOG00000013282	20	44.00003	60.00004	45.00004	35.99999	44.00004
ENSRNOG00000013285	1516	1395	1384	1510	1510	1461
ENSRNOG00000013286	974	906	982	1017	1051	1021
ENSRNOG00000013287	515	469	632	619	556	632
ENSRNOG00000013288	1042.0003	1146.9953	1165.0028	1160.9951	1333.9966	1206.0047
ENSRNOG00000013290	343	212	248	252	287	322
ENSRNOG00000013291	0	0	0	0	1	0
ENSRNOG00000013292	11.3146	12.3573	9.01768	14.4983	4.43049	13.3918
ENSRNOG00000013293	555.774	494	511	435	513.648	428.875
ENSRNOG00000013294	4	8	4	7	6	13
ENSRNOG00000013300	4826	5449	4452	5088	5399	4636
ENSRNOG00000013301	46	65	81	138.9998	66	134
ENSRNOG00000013304	16	6	9	10	17	14
ENSRNOG00000013305	794	847	881	850	939	847
ENSRNOG00000013306	11	20	25	19	26	9
ENSRNOG00000013309	19.99997	18	28	29	25	32.00004
ENSRNOG00000013310	0	0	0	0	0	0
ENSRNOG00000013312	5	2	6	5	6	7
ENSRNOG00000013313	1002	975	996	1192	1063	1078
ENSRNOG00000013314	281	219	257	239	233	361
ENSRNOG00000013317	401	236	279	311	286	330
ENSRNOG00000013318	15	20	31	16	9.9999985	31
ENSRNOG00000013320	21	20	17	15	10	15
ENSRNOG00000013321	122	237.0002	200	207.0005	211.0002	283.0004
ENSRNOG00000013322	324.9998	345.0001	280.0002	311.0002	321.9999	405.0002
ENSRNOG00000013323	218	218	264	266	245	323
ENSRNOG00000013324	664.469	832.314	973.781	673.062	851.575	665.697
ENSRNOG00000013326	255	185	281	270	224	283
ENSRNOG00000013328	2077.998	1586	1946.999	2273.996	2029	2542.997
ENSRNOG00000013330	144	120	188	122	128	108
ENSRNOG00000013331	13644	13359	14140	13034	14865	12675
ENSRNOG00000013334	0	0	0	1.04051	2.07231	0
ENSRNOG00000013336	416	385	416	454	432	413
ENSRNOG00000013338	0	0	0	0	0	0
ENSRNOG00000013339	333	206.9996	237.0005	228.9997	241.9997	239.0004
ENSRNOG00000013340	1005	1211	1335	1385	1323	1324
ENSRNOG00000013343	516	600	512	533	536	506
ENSRNOG00000013346	97	65	57	67	61	56
ENSRNOG00000013351	425.5701	403.0433	477.166	362.09212	393.9997	601.0753
ENSRNOG00000013353	265	238	289	315	323	313
ENSRNOG00000013356	1578	1597	1644	1514	1667	1487
ENSRNOG00000013358	16	19	26	24	31	18
ENSRNOG00000013360	3686	3416	3568.99	3408	4015	3462
ENSRNOG00000013364	443.901	432.273	394.148	466.723	463.058	487.204
ENSRNOG00000013367	0	0	0	0	0	0
ENSRNOG00000013368	377	435	464	498	467	490
ENSRNOG00000013369	0	0	0	0	2	3
ENSRNOG00000013370	584.657	459.484	469.414	517.633	475.644	456.565
ENSRNOG00000013371	0	0	0	0	0	0
ENSRNOG00000013372	0	0	0	0	0	0
ENSRNOG00000013373	29.094	22.6458	29.8911	27.4442	31.8229	55.2745
ENSRNOG00000013374	0	0	0	0	0	0
ENSRNOG00000013376	1603	1193	1275	1619	1445	1453
ENSRNOG00000013378	2	0	1	1	2	1
ENSRNOG00000013379	767	723	759	722	782	752
ENSRNOG00000013380	27.00003	31	47.00002	40	32.99997	40
ENSRNOG00000013381	1408	1567	1528	1528	1525	1541
ENSRNOG00000013382	0	0	0	0	2	0
ENSRNOG00000013383	354.9996	342	347	402.0001	380	331
ENSRNOG00000013386	4603	4779	4196	4135	4911	4152
ENSRNOG00000013387	159.9996	139	147	165	195.0004	226.0001
ENSRNOG00000013388	127	127	181	182	167	202
ENSRNOG00000013389	65	69	71	70	71	89
ENSRNOG00000013390	332	157	160	182	122	212
ENSRNOG00000013391	13495	11279	12889	19351	11242	19678
ENSRNOG00000013393	677	877	723	701	781	729
ENSRNOG00000013395	29.9552	10.3549	20.4125	23.845	13	17.6715
ENSRNOG00000013397	474	333	500	498	337	486
ENSRNOG00000013398	0	0	0	0	0	0
ENSRNOG00000013399	0	0	1	0	0	1
ENSRNOG00000013407	0	0	0	1	0	0
ENSRNOG00000013408	24	36	52	52	42	56
ENSRNOG00000013409	1463	1229	1260	1359	1410	1488
ENSRNOG00000013410	0	0	0	0	0	0
ENSRNOG00000013411	779	664	760	715	770	745
ENSRNOG00000013412	254.0004	259.0005	271.0004	251.9997	249.3677	301.0001
ENSRNOG00000013413	2	0	2	0	4	0
ENSRNOG00000013415	55.00003	35.00004	32	42	44	31
ENSRNOG00000013416	0	0	0	2	0	0
ENSRNOG00000013419	28	13	36	39	34	39
ENSRNOG00000013422	752	748	888	790	811	915
ENSRNOG00000013423	1564	1195	1321	1453	1413	1416
ENSRNOG00000013426	49	107	159	103	144	121
ENSRNOG00000013428	11	19	10	14	16	11
ENSRNOG00000013429	915	851	829	843	917	838
ENSRNOG00000013431	701	764	782	801	829	835
ENSRNOG00000013433	11.6816	2	10.6402	3	8.28646	6
ENSRNOG00000013436	56	58.00000461114	68	33.000034954	68	57
ENSRNOG00000013437	31	51	44	45	79	56
ENSRNOG00000013438	611	685	663	679	656	663
ENSRNOG00000013439	7.30568	3.67817	7.64188	3.38107	13.836	7.61345
ENSRNOG00000013441	10.3184	12	11.3598	3	8.71354	18
ENSRNOG00000013442	1148	1051.565	1227.747	1235.913	1255.304	1267.542
ENSRNOG00000013443	2466	2811	2875	2885	3133	3033
ENSRNOG00000013445	710	624	696	742	742	730
ENSRNOG00000013446	162.4848	173.6967	209.0264	179.8187	200.7289	215.0437
ENSRNOG00000013448	0	0	1	0	0	1
ENSRNOG00000013451	643	702	860	849	814	903
ENSRNOG00000013452	3484	3841	3865	3903	4158	3677
ENSRNOG00000013454	1665	1243	1129	1319	1376	1326
ENSRNOG00000013456	637.9998	629.9998	736	728	717	762
ENSRNOG00000013459	436	439	564	461	550	488
ENSRNOG00000013460	389	344	449	419	451	439
ENSRNOG00000013461	1630.945	1666.977	1735.976	1788.98	1994.962	1669.969
ENSRNOG00000013463	26	60	72	53	74	50
ENSRNOG00000013464	0	0	0	0	1	0
ENSRNOG00000013465	16	12	33.99995	25	20.99997	17.99995
ENSRNOG00000013468	453	548	556	308	572	362
ENSRNOG00000013469	3157	3682	3907	3821	4052	3548
ENSRNOG00000013474	1097	1181	1897	2010	1396	2140
ENSRNOG00000013479	2803	2350	2608	2699.9994	2908	2876.0044
ENSRNOG00000013480	444	414	448	485	468	443
ENSRNOG00000013481	166	209	247	230	238	227
ENSRNOG00000013484	523.0001	557.9998	469.9996	641.9902	568.0003	583.9949
ENSRNOG00000013491	1325	1164	1283	1125	830	1758
ENSRNOG00000013492	2714	2671	2778	3541	3187	3408
ENSRNOG00000013493	3231.99914	3209.00356	2704.00252	2739.9994	3219.9957	3006.99879
ENSRNOG00000013496	0	0	0	0	0	0
ENSRNOG00000013498	474	503	556	583	613	569
ENSRNOG00000013502	1038	949	1201	1285	1127	1365
ENSRNOG00000013503	175	173	156	242	179	279
ENSRNOG00000013505	9530.998	7666.996	7056.003	7002.998	7827.005	7051.999
ENSRNOG00000013506	1384	1357	1304	1334	1451	1392
ENSRNOG00000013507	1239	1309.00467	1294	1224	1315	1208
ENSRNOG00000013508	9963.32	9602.37	7908.65	8812.51	10917.2	8704.97
ENSRNOG00000013510	222	237	240	254	243	259
ENSRNOG00000013514	2194	2516	2706	2220	2875	2271
ENSRNOG00000013515	2	2	6	3	4	6
ENSRNOG00000013516	4697	4164	4292	4156	4278	4929
ENSRNOG00000013517	745	1007	1185	993	1001	1221
ENSRNOG00000013519	14	15	22	21	25	16
ENSRNOG00000013520	4546.002	2404.003	2802.872	3300.005	2779.754	3660
ENSRNOG00000013521	311.979	347.678	308.503	377.802	388.993	377.632
ENSRNOG00000013526	112	87	84	101	105	107
ENSRNOG00000013529	832.379	943.583	1045.02	1097.78	1088.23	1109.75
ENSRNOG00000013532	684	993	1093	837	1122	804
ENSRNOG00000013533	3470	3250	3848	3937	3965	4034
ENSRNOG00000013535	13	20	25	21	36	22
ENSRNOG00000013536	4504.004	4603.002	4272.001	4435.996	4817.998	4408.005
ENSRNOG00000013538	2465.66	2510.86	2434.83	2448.69	2601.09	2430.29
ENSRNOG00000013540	0	0	0	0	0	0
ENSRNOG00000013541	139.345	97.4017	101.058	139.599	118.196	143.486
ENSRNOG00000013545	2558.99948	2302.00137	2461.00407	2199.00436	2519.0026	2232.99752
ENSRNOG00000013547	9	18	35.99995	45	30.99997	30.00002
ENSRNOG00000013548	1.42755	0	0	0	0	0
ENSRNOG00000013552	2002.59	1329.66	1288.95	2230.25	1589.75	1926.8
ENSRNOG00000013553	473	457	386	410	439	460
ENSRNOG00000013554	0	0	0	0	2	0
ENSRNOG00000013555	10.0779	16.1318	12.058	10.1049	17.2059	18.2517
ENSRNOG00000013557	1071	1500.004	1516.999	1355.995	1581	1308.995
ENSRNOG00000013562	3112	3513	3467	3718	3791	3599
ENSRNOG00000013563	0	0	0	0	0	0
ENSRNOG00000013564	17	27	23	25	27	32
ENSRNOG00000013565	997.988	684	813.996	913.98	829.9955	893.972
ENSRNOG00000013566	0	0	0	3	1	0
ENSRNOG00000013570	468.791	444.033	569.211	603.894	568.476	613.296
ENSRNOG00000013572	172	206	225	219	237	257
ENSRNOG00000013573	22.4372	24.1153	17.6106	23.455	89.6027	34.567
ENSRNOG00000013574	696	715	766	785	687	881
ENSRNOG00000013577	673	632	635	654	737	629
ENSRNOG00000013578	42	63	70	62	58	75
ENSRNOG00000013579	160.553	152.993	176.787	178.764	205.393	198.608
ENSRNOG00000013581	1327.520142331	1282.0816	1560.94	1532.28	1463.84	1512.74
ENSRNOG00000013583	438.712	473.908	627.215	626.182	553.015	654.177
ENSRNOG00000013585	329	227	285	283	275	297
ENSRNOG00000013586	13	3	8	5	8	7
ENSRNOG00000013587	486	525	575	537	486	732
