minutes	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
270	0.71709354908001	0.95542972996228	0.78235806735669	0.82870748632665	1.0127070246641	1.0679020118092	0.94591800720459	0.9839472281521	1.0268574306318	1.0785589641946	1.0254460972329	1.1336483015986	0.70185795421049	1.0451710264353	0.78531543344014	0.94953411356276	0.99695810471467	0.9623483098657	0.85557213411407	0.85737316384657	1.0018841337253	0.91980491464605	1.0702335081552	0.95059061114258	0.56074109610513	1.0036914958364	1.0866353764223	0.92261953489033	0.84452004268833	1.0705243365659	0.91897510330856	1.1002492570413	0.89565567557354	1.0391102250938	1.0676233764019	1.0807570269503	0.57180641394519	0.96865420822745	0.92688244377066	0.97308545423382	1.0085573474608	0.99547420325181	0.98091322303248	0.84719042680245	1.0038542789936	1.0666626839738	1.0831560954364	1.162016744655	0.64980086199679	0.92440084626257	1.0083693948268	0.88668213660294	0.93247034820072	1.0434525326182	1.1039235831335	0.9425947281015	0.93292922273604	1.110885282747	0.95736885090387	0.97189467927363	0.68912762347704	0.89078544817235	1.0891715405109	0.9385080201755	0.64361264860131	0.89606578526505	0.95365425130783	0.90681599945095	1.1165016036205	0.97291164455979	1.0847721836363	0.9766592643478	0.58508574838809	1.0038502481578	1.0358556066969	1.150039070249	0.98013498065127	1.0438601003297	1.0044201932961	1.0967434643638	1.0965667309154	1.0295153740913	1.0122781715246	1.1176082136682	0.34766427106736	0.98394099154679	1.0645978456686	0.92219339006357	1.1305493401021	1.031606716561	1.0484519101261	0.98317909159212	1.0771629138668	1.0230975057352	1.0813856326481	1.0778294477842
273	0.71703245118391	0.94468017315384	0.77763461404805	0.82738268219635	1.0052875221933	1.0671353209806	0.946565573134	0.98255158967299	1.0098646581758	1.0997852619923	1.0302746928961	1.1340503764603	0.70187108051257	1.0432786841223	0.78488125865697	0.94853074751462	0.99575945475129	0.96067140704148	0.85400789485944	0.85797780784459	1.0012779634956	0.91947037550741	1.0625242520336	0.95998843749279	0.56072953890085	1.0035874794191	1.085740384709	0.92092591475014	0.84437194086306	1.0704223895118	0.91962087546266	1.1004512838879	0.89462583650349	1.035977028507	1.0670962864461	1.0812079100113	0.57181149288787	0.96661113810549	0.92557238578856	0.97142951706021	1.0084799537311	0.99508776827785	0.98128146853343	0.84724555959986	1.003473471632	1.0677000666329	1.0781484549528	1.1634947134588	0.64973053705361	0.9246215467738	1.0072897840218	0.88699540251776	0.93266529631928	1.0431378471	1.1045605428361	0.94276866199259	0.93249175141758	1.1106086952198	0.95319774370064	0.97841311913222	0.68915793715228	0.88989696082101	1.0910951743685	0.93881713036816	0.63940518345084	0.89316627924407	0.95374690460011	0.90449761046165	1.1159397594078	0.97419642365515	1.0795113447137	0.97763037747064	0.58507995161192	1.0009353960342	1.0340851761197	1.1489520753086	0.97746536993693	1.041503925685	1.0072684045593	1.0960978109915	1.097434082671	1.027337913341	1.0005764520314	1.1014635737373	0.34742214207506	0.98449204916971	1.0659384951748	0.90707031067207	1.1363335344744	1.0138000660538	1.0487092826157	0.98397759089636	1.075446400158	1.0149324805414	1.0830155766147	1.0742818521217
276	0.71700039335005	0.94240904224305	0.78161831831094	0.82720274865367	1.0014678833958	1.0602407455088	0.94118239115597	0.98134248402031	0.99775197088489	1.1000512248218	1.0294872316094	1.130062097849	0.70176411270823	1.0413868094355	0.78419614596614	0.94694795747038	0.99484726590721	0.95952471870738	0.8530786786483	0.85758327666714	1.0011388276008	0.91820861688903	1.0617297026389	0.96600858780368	0.56078251194623	1.0048992584262	1.0858721007749	0.92003128108595	0.84469130592207	1.0708359898136	0.91969838013791	1.1011669792597	0.89532956972034	1.0352914838578	1.064762170815	1.0734172839327	0.57173785403174	0.96650305227567	0.92561787709931	0.97027653716947	1.0080738627708	0.9941874216216	0.98175232711002	0.84781325395078	1.0036587269926	1.0664326473859	1.080623297911	1.163586164902	0.64977841662874	0.92315750408681	1.0063569092547	0.88565034827676	0.9333401673223	1.0407244135288	1.1045268475602	0.94450632717467	0.93088186007267	1.1102897744955	0.9530043207666	0.97536537737693	0.68909631813173	0.88832230468046	1.0865004138703	0.93700276379087	0.64094970083492	0.89474474641313	0.95309874627457	0.90603099559375	1.1153145594427	0.97109551629961	1.0775116334337	0.96439815547641	0.58507084254853	1.0010454204728	1.0316021544964	1.1482402105819	0.97491427580247	1.0365887581558	1.003380951659	1.0932296011771	1.0918633332744	1.0263877154492	1.0041353689794	1.092686201939	0.34761045295741	0.98478947850213	1.0676027084279	0.92197570896812	1.1395841902805	1.0344858473955	1.0509397871044	0.991076808902	1.0467371870769	1.0122475447012	1.0797988512269	1.0741693739562
279	0.71704757362506	0.93758950878348	0.77608156222546	0.82727651238973	1.0005122259551	1.0589695450584	0.94370466314967	0.97578068232528	1.0121586773532	1.0852816401042	1.0403858473199	1.1331350803909	0.70171227889394	1.0402437878551	0.78233921061661	0.94531816407226	0.99349622809288	0.95752502180154	0.85416434244342	0.85700394215137	1.0000722368701	0.91852192546231	1.0622766452293	0.95825655119343	0.56080691382564	1.0048911086137	1.0860521773606	0.91901826179849	0.84403787820736	1.0705484108908	0.9194343954721	1.1006828476846	0.89635208762152	1.0370681543377	1.0606641586371	1.0841608509416	0.57175308863275	0.96412955590798	0.92403735413093	0.96908171778418	1.0064585373428	0.99437772397087	0.98206770722306	0.84786410678512	1.0048406768595	1.0653743566762	1.0810968183928	1.1620890769909	0.64968415874838	0.92248408126819	1.0055253427336	0.88492890512897	0.93095436729366	1.0407543789561	1.1039488192653	0.94576943597068	0.93164488808699	1.109798719526	0.95354673204764	0.97814061454913	0.68906849305242	0.88694357847827	1.0886437637793	0.93689969179917	0.6423980178283	0.89324415958843	0.95131606100482	0.90706021644289	1.1148997138207	0.97107982536043	1.0769140661266	0.96645548714075	0.58503275217154	0.99917202199487	1.0289768472762	1.1460610362874	0.97756224101919	1.0386027805014	1.0026895029153	1.0928344957109	1.0924172036415	1.0260121908114	1.0062656838158	1.1029097222273	0.34744490059098	0.96048570293578	1.0700918099442	0.92313935001853	1.1379898809456	1.0581750774622	1.0543343378307	0.99560021312046	1.0724535876175	1.0033771037291	1.0803704372019	1.0726466905895
282	0.7171964065364	0.92999597678228	0.77825933924025	0.82908855204389	0.99006300186614	1.0560178011862	0.95104504156577	0.97954404719338	1.004757633165	1.099092154464	1.0296249864923	1.1366970657472	0.70175295807389	1.0391409918153	0.78198343062124	0.94418977546399	0.9922484530943	0.9568117919948	0.85488223144237	0.85543383671623	1.0003876503841	0.91805859472787	1.063149700632	0.9605899417302	0.56090132348263	1.0044593872554	1.084100211188	0.91818492204357	0.84357523218032	1.0709337816942	0.91973253913172	1.1000590846379	0.89564071122961	1.0372620774929	1.0601205881665	1.0829420170924	0.57153223920678	0.96513748540611	0.92319572471692	0.96674118462883	1.0058707255085	0.99435918436179	0.9823594889546	0.84768106444185	1.0049840736449	1.0640014407794	1.0786003320487	1.1719854678528	0.64968789875069	0.92152641734851	1.0040092229696	0.88524220358299	0.93080063288325	1.0409522026471	1.1037091351997	0.94548187551613	0.93130537046701	1.1090974617415	0.95125828050389	0.97547907947243	0.68889611667276	0.8858045804463	1.0852885353089	0.93557646684329	0.63786613950178	0.89070372842547	0.95135783585304	0.90672130981235	1.1120660963263	0.97157828962813	1.0744238181075	0.97326238068668	0.58486221449453	0.99787676312719	1.0299179665609	1.146538730106	0.97173494053253	1.0350426132458	1.0036978408418	1.0910244352035	1.0913696614893	1.0231317876453	0.99408024855621	1.095373582893	0.34747179855657	0.94650928480478	1.0712952052746	0.91844259541842	1.1414871063771	1.0520270501757	1.0545169396959	0.99764299972375	1.0640102916488	1.0091085974936	1.0790328588487	1.0710339225869
285	0.71726781603771	0.92662255162314	0.77708477341886	0.82772115920754	0.98610616480764	1.0526950814443	0.94876532790275	0.98283593960881	1.004750296356	1.0965083605775	1.0401708409332	1.1350043991164	0.70170112559083	1.0378528062201	0.78139111088543	0.94251262810491	0.99149194369611	0.95652166272729	0.85443583658007	0.85448792594307	0.99979783997391	0.91619716000848	1.0637605270253	0.96060014390047	0.56092508969086	1.0041305895498	1.0837490296702	0.9169046148725	0.84344236344687	1.0712783546216	0.92060845201296	1.1002757309372	0.89475723297203	1.0353068085993	1.0598484664628	1.0807701369399	0.5713952167188	0.96201014811539	0.92303906577114	0.96574754763788	1.0050803590241	0.99387125926818	0.98255014615855	0.84716141235164	1.0042748680913	1.0609981673913	1.0736192239028	1.1622091752725	0.64970884335884	0.9193473377069	1.003286078442	0.88346122798112	0.93095841367102	1.0394916318507	1.1024009158972	0.94619744242853	0.93169223587049	1.1084334344166	0.9499423796836	0.97765779315008	0.68888717682485	0.88407235240248	1.0856247553119	0.93507882801117	0.64018270746332	0.89199336356281	0.9509488610224	0.90637675464056	1.1117424379833	0.96845696160372	1.0717228722422	0.97218800825524	0.58485807606283	0.99670638834314	1.024504230101	1.1452838001798	0.9737735922544	1.0325096139005	0.99770310553815	1.0883555176226	1.0878014683901	1.024142546097	0.99534502183524	1.1027885668996	0.34759803434062	0.9261590296583	1.0702298836917	0.92269891545461	1.141422940991	1.0432963859239	1.0511878500753	0.997221407059	1.0538588732212	0.99740814703077	1.0791556633746	1.0770450576705
288	0.71750875843982	0.92583414268242	0.77318913337301	0.82311501483015	0.9885842590738	1.0533494845277	0.94646201601394	0.98155782847292	1.0021418613985	1.1008184257015	1.0390206014767	1.1346989477385	0.70178707903404	1.0351555382569	0.78027543823882	0.94125560763994	0.99014307046939	0.95511648678288	0.85338266749238	0.85513317523198	1.0001375464287	0.91522743771695	1.0636227736783	0.95762111358821	0.56099478999044	1.0039272502331	1.0837373770608	0.91641391163569	0.84348032179436	1.0712116875006	0.92100622063985	1.1010255138262	0.89523387870005	1.0342934759297	1.0585517258879	1.0800513106184	0.57164138063365	0.96294169938102	0.92144150673433	0.96482551881847	1.004641693557	0.99361824823028	0.98236425436476	0.84711499326186	1.0046812401141	1.0617079615984	1.0752253452092	1.1715194821587	0.64988616497644	0.91864822306718	1.0035568590765	0.88320205779846	0.92911313636526	1.0383195497969	1.1030720228591	0.94643930495157	0.93146583662672	1.1083326110078	0.95001193626139	0.97847672814563	0.68894975962506	0.88373271156691	1.0844869107904	0.93342413815629	0.63882332342488	0.89079283861206	0.94993484159054	0.90872157159688	1.1126475530226	0.96914503798168	1.068724810829	0.95326811985805	0.58480924554676	0.99601695429689	1.0268116457736	1.1432281757968	0.97137478679493	1.0346706062222	0.99946725250791	1.0886222312513	1.0872117653647	1.0226314390611	0.99907919358714	1.1008261596633	0.34774501073907	0.94604764033846	1.0727842276912	0.92316901070243	1.1398319731525	1.0401518344265	1.0511252817039	0.99506640665498	1.068737701641	0.9832189291449	1.0774512831376	1.0773133290858
291	0.71762322263935	0.91474144470152	0.77791040328911	0.82356790675397	0.98322171513775	1.0570993471953	0.94613523334259	0.97261812257841	0.9956159381187	1.0967069712532	1.0288491201815	1.1353420848734	0.70190258525633	1.0324774471008	0.77985699449087	0.93935345924599	0.98916633620851	0.95407125952611	0.85409095735532	0.85401691306029	0.99870808587799	0.91422683490444	1.0622592406867	0.95737462490007	0.56112265648678	1.002444940048	1.0823906956995	0.91496997325078	0.84311307847728	1.0710528624079	0.92118414901481	1.1000208641541	0.89553896736285	1.0351244792368	1.055865485078	1.0800218624784	0.57169976986712	0.96078658593045	0.92125801534401	0.96297403387247	1.0044046672592	0.99430480607373	0.98215700734314	0.84672642803763	1.0038353036735	1.0621366308238	1.0769870983678	1.1681409185891	0.65001115661682	0.91623308728684	1.0016269913334	0.88255545173516	0.92869161388245	1.0388431344467	1.1031685797941	0.94605718695449	0.9323948245003	1.1072921374095	0.94957512425008	0.97662678963055	0.68901483543336	0.88156718069181	1.0828193955053	0.93226828775787	0.63664531323526	0.88782282452857	0.94860561622953	0.90637232008987	1.1099407241473	0.96900967786577	1.0681555208206	0.96390897169553	0.58508160782579	0.99454766811669	1.0205808730639	1.1429241548598	0.96965897578143	1.028819870384	1.0003520205926	1.0868115221422	1.0848023198238	1.0204065874734	0.99024708826241	1.0968125951779	0.34746145298803	0.94615898417476	1.071644837265	0.91817860991064	1.1425116585951	1.0397033509318	1.0500845178174	0.97740440392025	1.0620421170463	0.92822411960904	1.0687489521486	1.0751225381986
294	0.71768803849967	0.91508923998447	0.77219007285866	0.82059176332439	0.97897384789971	1.0499313547419	0.94549421192053	0.97367974095244	0.99861338524869	1.0944375147746	1.0276796005833	1.135654397757	0.70202928365428	1.0307024429334	0.77920759617826	0.93736637241549	0.98793500974808	0.95417695340923	0.85431946116724	0.85114334346972	0.99883830508516	0.91377867025339	1.0610754365829	0.95802322406132	0.56120235113456	1.0021646334547	1.0822977746281	0.91456524638351	0.84296545559304	1.0715508032481	0.92108660887813	1.0998082628662	0.89564968977409	1.0358297061666	1.0539920365699	1.0800447664147	0.57196134842446	0.96076762471183	0.92018279905686	0.96217007438609	1.0029548288521	0.99456687320427	0.98205461141602	0.84607042624337	1.0030099502456	1.0613062066742	1.0718110800014	1.1687281429515	0.65006655363794	0.91447620364303	1.0010879977412	0.88116760202672	0.92837641069362	1.0384936104074	1.1039782632726	0.94615683750136	0.93161195354268	1.1069520692341	0.9467292452621	0.96547263139983	0.68920465417178	0.88156123320824	1.0823995563196	0.9312941625089	0.63920470996343	0.88886619966542	0.94727070887396	0.90779962461284	1.1097652765766	0.96673699410552	1.0638119906406	0.96260716905297	0.58524146218487	0.9926647184921	1.0218462662255	1.1406771068784	0.97245319912961	1.0283300849819	0.99438450845158	1.0848753665028	1.0824601886908	1.0216448891386	0.98491266778994	1.097895808808	0.34717394479636	0.95063505867168	1.0720379416695	0.92359719762642	1.1424123662847	1.0617041271949	1.0434527955584	0.90141664547836	1.0610706673026	0.9576172803263	1.0616195365163	1.068449722447
297	0.7177649820307	0.91380399912004	0.77243362213353	0.81877594080507	0.98389043545186	1.0442942457956	0.94374582087872	0.98174903615083	1.0001075626637	1.0955192740922	1.0323388824148	1.1341525500126	0.7021396004412	1.0293963309691	0.77806760639782	0.93598369257474	0.9866460263102	0.95354810799836	0.85359420343152	0.85701809183069	0.9986918112221	0.91466837531516	1.0598563862389	0.9539903049413	0.56133413646516	0.99969668627438	1.0823529441165	0.913788937323	0.84196186774575	1.0712953776544	0.92051630597208	1.0996956361591	0.89430050273717	1.0341299112679	1.052407911501	1.0774154475454	0.57187752454846	0.95853835119257	0.91838284341009	0.96065377182702	1.0023830096219	0.99424425644697	0.98188083173433	0.84524062173568	1.0023868712529	1.0602325009379	1.0691327674808	1.1710938751951	0.65033915000626	0.91304031629721	0.9999823897686	0.88133827388497	0.92676507614576	1.0364438896747	1.1032385620045	0.94632481887684	0.93197643102402	1.1062814016841	0.94561854927156	0.97733500165623	0.68930058891292	0.87903380170778	1.080942513382	0.93019209496144	0.63524985895445	0.88728892001975	0.94445831463348	0.90858634902802	1.1088159262471	0.96748458942453	1.0608250773013	0.95493152219865	0.58542623767022	0.99134485193222	1.0181936369676	1.1384995803239	0.96710954320157	1.0291005101158	0.99674478394815	1.0839816825925	1.0809770641488	1.0186431001041	0.98774021844557	1.1000134707308	0.34687629517429	0.94532089558776	1.0734245979088	0.92880512939095	1.1447959977261	1.0557068520388	1.0342045501793	0.94832650199084	1.0633767422292	0.96146926036558	1.0639137119531	1.071048015141
300	0.71771711791682	0.90238204370707	0.77239042116501	0.82043587416793	0.97837849712285	1.0500742052204	0.9386834009626	0.98467430261324	0.99867125952267	1.0871544560819	1.0272911516553	1.136867338486	0.70220724899716	1.0270741595329	0.77681557329012	0.93431216369473	0.98498554735581	0.95170728957998	0.85139539722342	0.85910668018194	0.99870706869412	0.91321440502429	1.05820180437	0.9577917116363	0.5614842919028	0.99865107666934	1.0821090898866	0.91238559737706	0.84176331868015	1.0710074944764	0.92024393130087	1.0995008119622	0.89315482265088	1.0311628364816	1.0525462919981	1.0762624034301	0.57184450746321	0.9568192640281	0.91758258881424	0.95920768384044	1.0019886416278	0.99423313600456	0.98142766541171	0.84426250744083	1.0014510224337	1.0575286910121	1.0706665251346	1.1712327427333	0.65037361117874	0.91049717275308	0.99891627022986	0.87967675773126	0.9259749791473	1.035657739793	1.1031895732732	0.94643007108473	0.93118197529231	1.1051506807038	0.94468094318067	0.97746916673631	0.68945721187394	0.87862600095782	1.0801317975606	0.92911877252157	0.63556333504725	0.88541649903149	0.9439071941113	0.90707798303684	1.1072563797397	0.96602040790829	1.0600022739085	0.96526045950027	0.58546436257553	0.98955111311756	1.01670169044	1.1365169523732	0.96878461655457	1.0234081983234	0.99463298749851	1.0838200199461	1.0777276909095	1.0177383875404	0.9833038163524	1.0960930352291	0.34658710904279	0.9479344396584	1.0746990287964	0.92705080251372	1.1472749207021	1.0639307377857	1.0356552762694	0.9156640228983	1.0681641382117	0.97823522571497	1.0630876442403	1.0732716854279
303	0.71773468767494	0.90619755848555	0.76849128407162	0.81948050487065	0.97005909755659	1.0409660815811	0.94485708275535	0.97933594904783	1.0026278345779	1.0864926898092	1.0167113191203	1.1327195288929	0.70224009190157	1.024941964031	0.77591769952432	0.93188334966219	0.98332653939314	0.95140582458226	0.85138163803498	0.8588153064297	0.99788494654714	0.91082295983547	1.0558688693569	0.95588516703397	0.56144055819442	0.99669691825259	1.0809410706606	0.91185472818666	0.84107922258975	1.069903114275	0.92033207252258	1.0988015357307	0.8942811097975	1.0317537199741	1.0516261345649	1.0743754294908	0.5719130842169	0.95569454369295	0.91645557775121	0.95737207929126	1.0007705315028	0.99421213150133	0.98052512152162	0.84278796481262	1.0009432535025	1.0565980443303	1.0698339619435	1.1640974863853	0.65035413278874	0.90718765087224	0.99761598924157	0.87839493861447	0.92518232398119	1.0358307366292	1.103734358873	0.94657783651882	0.93143085817967	1.1038787409033	0.94153750151442	0.97949574144991	0.68944726587948	0.87791769305248	1.078384125714	0.92738316981304	0.63615116044216	0.88560096709209	0.94326630890243	0.90817054346806	1.1061998195488	0.96438342816548	1.0554907754011	0.9555577436153	0.58553647752677	0.98752370134461	1.0165551291094	1.133415279857	0.96629693355516	1.023452603621	0.99119190151851	1.0818269874094	1.0757171582014	1.0166871422399	0.97752372488865	1.1030287076225	0.34638685723498	0.95899334094432	1.0748728969269	0.93724893221414	1.1464975261855	1.0592920046076	1.0406386311505	0.96393488534904	1.0554467811539	0.98974084050716	1.0638097584902	1.0733348882787
306	0.71756871211513	0.90646009716677	0.76992430385296	0.81370131516505	0.96790027206578	1.0480875757069	0.94164588237309	0.96823287966083	1.0165149479274	1.0869959491631	1.0221885370017	1.1280406749507	0.70219608297543	1.0235564280074	0.77508319402539	0.92988323747679	0.98178264673899	0.95118893853115	0.85199572206548	0.85771081041775	0.99663392057379	0.90533984644495	1.0534195314454	0.96069367496393	0.56142544536323	0.99464324826502	1.0792785201292	0.91017074121347	0.83997238111273	1.0694579094434	0.91968130164849	1.0976801569022	0.89414985728008	1.0327352376209	1.0466101499736	1.0757664001122	0.57176070613367	0.95377436863771	0.91510506415809	0.95571132008784	0.99918209393251	0.99378114575502	0.97969548721728	0.84211637141607	1.0012594512727	1.0570396457458	1.0664919331017	1.1669381222025	0.65044778689188	0.9059414582158	0.9961454084638	0.87711307841784	0.92269785214647	1.033814749264	1.1040876442087	0.94659076838667	0.93018376441288	1.1027579362348	0.94120395496444	0.97692007752107	0.68946019571669	0.8762283273335	1.0772676782561	0.92642508758433	0.63281306527854	0.88364498892998	0.9412100450105	0.90783966859339	1.1044578342538	0.96514245687709	1.0516504082362	0.94646140260044	0.58543203907035	0.98596077829687	1.0141754657572	1.1327556479921	0.96544090578923	1.0213757506569	0.99383079175201	1.079494134666	1.0726679663991	1.0147674622162	0.97640264017764	1.0926065898897	0.34621764419328	0.95920239667298	1.0744337852526	0.93399589399611	1.1465146093475	1.0645913123206	1.0361072792302	0.9585283349031	1.0685774934846	0.98977160232504	1.0611931460324	1.0729656086748
309	0.71766138407764	0.89382653711023	0.76812634014886	0.81204776527919	0.96789140558402	1.0334391707272	0.9439325495614	0.97781886710879	1.0070734435355	1.0854942853944	1.0390750009808	1.1323409431663	0.70207655884602	1.0222641912902	0.77379741862884	0.92785175784652	0.98013419981116	0.94943721689273	0.852522377642	0.85733068147455	0.99437419586784	0.90037861401983	1.0514722223144	0.93913644116584	0.56144505999047	0.9942963447428	1.079832477945	0.90977046016687	0.83990111213341	1.0688579586226	0.9199717273467	1.0971658190545	0.89294954543243	1.0318342882156	1.0462546456355	1.0693294768702	0.57162107317504	0.95168156795122	0.91385700217364	0.9548277084321	0.99879750059163	0.9931903163923	0.97911804972132	0.84038621349462	1.0013363598436	1.0555923185181	1.0635989046953	1.1676746410937	0.65024177451741	0.90226004727614	0.99502603858693	0.87583372328212	0.92225342187444	1.031924340107	1.1031699793278	0.94692713218086	0.9300976068847	1.1015346315613	0.94054058857913	0.97913699445338	0.68930953727496	0.87559195919025	1.0759798253086	0.92513977827114	0.63351585254312	0.88185573081149	0.93925666847278	0.90697139437369	1.1044024445201	0.96275516095528	1.0525698015799	0.95442417858293	0.58526880068683	0.98428188605431	1.0146507166803	1.1288187589779	0.96597028322097	1.017276996668	0.98837127098424	1.0801018551888	1.0700308430657	1.0135282689231	0.97623983084767	1.0966247217123	0.3464198821025	0.9651450152848	1.074262377771	0.938250233171	1.1497370940482	1.0638564859871	1.0349147588985	0.95457496916626	1.0614372130921	0.99530907276769	1.0716348069719	1.0689597236806
312	0.71779891421812	0.90106663570064	0.76679161976636	0.80814950790758	0.96176929299124	1.0272454739572	0.93648340016469	0.98139900160413	1.0048119294039	1.0627713081355	1.0331115442452	1.1289279324523	0.70205883004605	1.0202180952686	0.77305987062516	0.92617281667374	0.9786688127917	0.94824375439458	0.85039898418233	0.85762578375623	0.99498391001953	0.89855258413982	1.0499695104906	0.9515504371716	0.5614842919028	0.99321445045441	1.0784632955308	0.90823011133497	0.83887371896683	1.0678814599109	0.91963926515096	1.0961962746306	0.89146492132018	1.0274882942761	1.0446310576857	1.0693534200311	0.5713825316379	0.95046357632219	0.91318794445976	0.95253230119628	0.99766205699785	0.99239723010698	0.97883552717963	0.83925795948079	1.0002898311156	1.0547743023943	1.0625122831917	1.1681365174048	0.65026574184289	0.89899699961493	0.99322010757106	0.87498417368096	0.9212801751898	1.0317798965092	1.1036642967308	0.94773954489368	0.92916737436919	1.1009921806535	0.93692181405194	0.9789368077285	0.68912215730175	0.87354010458319	1.0743238698506	0.92433935005803	0.6312650938199	0.88174557528225	0.93810624593991	0.90780852295611	1.1027808139143	0.96200797260828	1.0488632662647	0.94978989673929	0.58506835829167	0.98264331334628	1.0107525027939	1.1277619970057	0.96194585101422	1.0176308877962	0.98794979749873	1.0765116903084	1.0666618540986	1.0123290732376	0.97221482026533	1.0975649028268	0.34671308789983	0.96995287089958	1.0764959692427	0.93923186226789	1.1496223710036	1.0637694167169	1.035834354812	0.95757385632223	1.0644687511354	0.99541760093943	1.0650718755538	1.0669254499931
315	0.71802256941051	0.90002830402286	0.76702386283896	0.80087104048099	0.95546725035627	1.0324023443987	0.94176878318387	0.97845019215856	1.0012952621707	1.0841018874987	1.0269663262194	1.1314339989882	0.70215930281652	1.01841284008	0.77250700323918	0.92467735892019	0.97754826268982	0.94829443180415	0.84828045766214	0.85724690897425	0.99395041995322	0.89819648565239	1.0495260938893	0.94759010884394	0.56161358935394	0.99220172604254	1.0771414520492	0.90683950882854	0.83831605047338	1.0673202277737	0.91937400362777	1.0944909746656	0.89137600505739	1.0272986856712	1.0399805284219	1.0679493916004	0.57144088607814	0.94819663513119	0.91167557698803	0.95149128548056	0.99601314273014	0.99213277965258	0.97839260876187	0.83817099297739	1.0007185739379	1.0527134212645	1.0602355561844	1.1603592992862	0.65026574184289	0.89693474736274	0.99178736586122	0.87351563039932	0.91974485282687	1.0306822869152	1.1040904492104	0.94749325479641	0.92955438770135	1.1000497083995	0.93558421227732	0.97200926687744	0.68900986747063	0.87215971882169	1.0729233210178	0.92292454804497	0.63024586509747	0.87960931197137	0.93625218495052	0.9086591559487	1.1006777635961	0.96210018018193	1.0445622684409	0.96057764783465	0.58506090560636	0.98148465526503	1.0106257803729	1.1258812941455	0.96329520823182	1.0128463154064	0.98824560542345	1.0763269842181	1.065520028481	1.0097975157499	0.96574384495218	1.0892364976154	0.34704163088984	0.97547325720267	1.0795013244125	0.94491914037938	1.1502709546637	1.0695175444444	1.0317237998635	0.96414566047875	1.0632659660401	1.0001481797049	1.068770307181	1.0742261554085
318	0.71826271781526	0.88988702900861	0.76654884527715	0.79898223377116	0.95139152038214	1.022104777004	0.94387519914023	0.97715558496417	1.0062495776957	1.0723537571146	1.0240228658327	1.1294567357699	0.70231169804332	1.0170064673896	0.77191903554842	0.92289138386794	0.97602235341951	0.94759424301717	0.84887238525493	0.85798371672365	0.9922113367552	0.89779295704608	1.0481330321863	0.95788463975361	0.56166120109708	0.99116450985768	1.0781770338391	0.90562459983485	0.83807899024159	1.0665155143368	0.91874039577089	1.0928366813062	0.89130636669797	1.027985280917	1.0388983253887	1.0599424481953	0.5713952167188	0.94616828966996	0.91052947539747	0.9496621833217	0.99487983227993	0.99156137883122	0.97730318165898	0.83701729269191	1.0002739062593	1.0521000623258	1.0578532524223	1.1666090693351	0.65036686856026	0.8944464121575	0.98963560650371	0.87269953699743	0.9187365509819	1.0283532120288	1.1035872414267	0.94762286375257	0.92888910180212	1.0993042704773	0.93514997536062	0.98035831033346	0.68902874603137	0.870208562359	1.0718298212361	0.92261503426681	0.63016443003986	0.87788909074801	0.9343941887798	0.90724087735796	1.1002654062651	0.96016409512506	1.0451457970714	0.94198214556112	0.58497810659572	0.98099014411607	1.0072447377356	1.1240781098123	0.95961561147963	1.0115619982634	0.98347274475638	1.0743990574314	1.065944097607	1.0077164743211	0.96613272078515	1.0930877120271	0.34689489230035	0.97798497012884	1.0790066856043	0.93802435541804	1.1474301102094	1.0710804631869	1.0338789072456	0.96533432934662	1.0641875629279	1.0018877911149	1.0642029634298	1.063291858086
