	EX_mn2_e	EX_ca2_e	EX_adocbl_e	EX_h2o_e	EX_co2_e	EX_h_e	EX_zn2_e	EX_so4_e	EX_cu2_e	EX_mg2_e	EX_glyclt_e	EX_cl_e	EX_o2_e	EX_k_e	EX_for_e	EX_glyc_e	EX_nh4_e	EX_mobd_e	EX_cobalt2_e	EX_ni2_e	EX_ac_e
36	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	866.2165182875143	1000.0	1000.0	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-627.8143643727972	-0.0073646944547070175	1000.0	0.0	-658.2756761310777	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	349.02246952079514
37	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	1000.0	-1.2850239664629617e-05	-120.0508327604315	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-630.6281905230961	-0.0073646944547070175	1000.0	0.0	-360.15249828129834	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	884.8002174883358
38	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	975.9990222704017	-1.2850239664629617e-05	-21.77165492324802	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-646.7398960715695	-0.0073646944547070175	903.1445724494876	0.0	-539.823294664784	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
39	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	723.3000890471938	1000.0	1000.0	-1.2850239664629617e-05	-143.14194122885044	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-611.150044523603	-0.0073646944547070175	926.4322350845899	0.0	-298.06304541407155	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
40	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	1000.0	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-597.6134146341423	-0.0073646944547070175	771.1778562259414	0.0	-385.63979460844035	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	491.67747111679387
41	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	1000.0	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-588.6873702053347	-0.0073646944547070175	907.4261980404057	0.0	-581.0020767146466	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	377.89293131123696
42	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	1000.0	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-562.587783955931	-0.0073646944547070175	750.8286805439775	0.0	-499.80336393871545	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	250.2949540919245
43	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	35.10964494695928	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-595.5731386108976	-0.0073646944547070175	414.22901880005713	0.0	-21.694585482824124	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	468.0635356435346
44	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	962.300948792072	1000.0	914.5354647047828	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-699.2766124862237	-0.0073646944547070175	682.0796813884338	8.353235932380916e-29	-657.7522520721874	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	501.2079072335816
45	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	397.7097495613931	1000.0	772.5647277886927	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-617.0274477350081	-0.0073646944547070175	999.9999999999994	0.0	-498.79209276641063	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	582.4313806624796
46	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	1000.0	1000.0	866.8426619946782	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-575.6828913602875	-0.0073646944547070175	1000.0	0.0	-242.32863023900993	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	413.43686911773926
47	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	554.6907665505308	1000.0	606.5398954703757	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-590.6151567944256	-0.0073646944547070175	1000.0	0.0	-326.536236933809	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	454.7674216027979
48	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	554.6907665505215	1000.0	606.5398954703854	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-590.6151567944248	-0.0073646944547070175	1000.0	0.0	-326.5362369338068	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	454.7674216027907
49	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	554.690766550448	1000.0	606.5398954704524	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-590.6151567944179	-0.0073646944547070175	1000.0	0.0	-326.5362369336918	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	454.76742160270476
50	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	656.0231943301751	1000.0	716.3661086236258	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-587.9314171413425	-0.0073646944547070175	1000.0	0.0	-419.81744575433623	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	406.90267426150325
51	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	656.0230809379062	1000.0	716.3659760124141	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-587.9314209851467	-0.0073646944547070175	1000.0	0.0	-419.81734389348657	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	406.9027357623858
52	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	656.0231263931637	1000.0	716.3660291719439	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-587.9314194442915	-0.0073646944547070175	1000.0	0.0	-419.8173847261517	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	406.9027111087013
53	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	597.2800839034428	1000.0	702.4586038556781	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-590.9373768915815	-0.0073646944547070175	1000.0	0.0	-370.09221457817324	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	514.8634346754562
54	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	544.8328876521238	1000.0	969.93930473742	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-598.8044563292765	-0.0073646944547070175	1000.0	0.0	-341.246256639954	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
55	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	544.832887652131	1000.0	969.9393047373404	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-598.804456329276	-0.0073646944547070175	1000.0	0.0	-341.2462566399641	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
56	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	544.8328876521283	1000.0	969.9393047373154	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-598.8044563292767	-0.0073646944547070175	1000.0	0.0	-341.24625663995647	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
57	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	515.64774662042	1000.0	1000.0	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-595.9832260295442	-0.0073646944547070175	1000.0	0.0	-303.5974247090816	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
58	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	544.8328876521318	1000.0	969.9393047373254	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-598.8044563292765	-0.0073646944547070175	1000.0	0.0	-341.2462566399602	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
59	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	479.08817280453354	1000.0	867.3775495750767	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-600.5576487252156	-0.0073646944547070175	1000.0	0.0	-280.7611189802059	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
60	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	479.08817280469634	1000.0	867.377549575061	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-600.557648725233	-0.0073646944547070175	1000.0	0.0	-280.76111898055	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
61	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	479.08817280452587	1000.0	867.3775495750764	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-600.5576487252126	-0.0073646944547070175	1000.0	0.0	-280.76111898016796	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
62	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	479.08817280452865	1000.0	867.3775495750739	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-600.5576487252126	-0.0073646944547070175	1000.0	0.0	-280.7611189801682	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
63	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	479.0881728045274	1000.0	867.3775495750749	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-600.5576487252127	-0.0073646944547070175	1000.0	0.0	-280.76111898016694	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
64	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	479.08817280452274	1000.0	867.377549575075	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-600.557648725213	-0.0073646944547070175	1000.0	0.0	-280.76111898016643	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
65	-2.609709166458731e-05	-0.0001964024284544625	-8.844455077816065e-06	532.0980873498537	1000.0	950.0730162657669	-1.2850239664629617e-05	-0.009993956609353764	-2.6731671401112236e-05	-0.00032732416034625996	0.0	-0.00019640242845446254	-599.1440510040037	-0.0073646944547070175	1000.0	0.0	-329.5302403618641	-5.433588993994623e-06	-9.518696047873793e-07	-1.2175998694571892e-05	1000.0
66	-0.0035864473116718086	-0.026991013810636465	-0.0012154677059313273	660.7602534228108	1000.0	1000.0	-0.001765971016689462	-1.3734403540075382	-0.0036736557569404245	-0.04498320617511769	0.004861870823725235	-0.02699101381063647	-597.9511211441462	-1.0121085126205747	1000.0	0.0	-360.06066300669056	-0.0007467223126125195	-0.00013081266790292316	-0.0016733120435915578	1000.0
